chunk_id,document_id,manufacturer,product,source_file,section_number,page_start,page_end,chunk_index,chunk_count_for_section,token_estimate,content_types,table_count,image_count,content_chars
pintuco__fds-57-acrolatex-50-3508-pintuco__sec03__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,3,1,2,1,1,483,"image,ocr,table,text",5,1,4598
pintuco__fds-57-acrolatex-50-3508-pintuco__sec04__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,4,2,2,1,2,330,"image,ocr,table,text",1,1,2032
pintuco__fds-57-acrolatex-50-3508-pintuco__sec04__chunk02,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,4,2,2,2,2,751,"image,ocr,table,text",1,1,5582
pintuco__fds-57-acrolatex-50-3508-pintuco__sec05__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,5,2,3,1,1,764,"image,ocr,table,text",3,1,6506
pintuco__fds-57-acrolatex-50-3508-pintuco__sec06__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,6,3,3,1,1,733,"image,ocr,table,text",1,1,5636
pintuco__fds-57-acrolatex-50-3508-pintuco__sec07__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,7,3,4,1,2,822,"image,ocr,table,text",5,1,6536
pintuco__fds-57-acrolatex-50-3508-pintuco__sec07__chunk02,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,7,3,4,2,2,319,"image,ocr,table,text",5,1,3310
pintuco__fds-57-acrolatex-50-3508-pintuco__sec08__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,8,4,5,1,4,708,"image,ocr,table,text",12,9,5016
pintuco__fds-57-acrolatex-50-3508-pintuco__sec08__chunk02,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,8,4,5,2,4,838,"image,ocr,table,text",12,9,7379
pintuco__fds-57-acrolatex-50-3508-pintuco__sec08__chunk03,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,8,4,5,3,4,849,"image,ocr,table,text",12,9,8408
pintuco__fds-57-acrolatex-50-3508-pintuco__sec08__chunk04,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,8,4,5,4,4,501,"image,ocr,table,text",12,9,6405
pintuco__fds-57-acrolatex-50-3508-pintuco__sec09__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,9,5,6,1,2,692,"image,ocr,table,text",2,2,5652
pintuco__fds-57-acrolatex-50-3508-pintuco__sec09__chunk02,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,9,5,6,2,2,480,"image,ocr,table,text",2,2,5138
pintuco__fds-57-acrolatex-50-3508-pintuco__sec10__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,10,6,7,1,1,594,"image,ocr,table,text",2,1,5739
pintuco__fds-57-acrolatex-50-3508-pintuco__sec11__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,11,7,8,1,4,643,"image,ocr,table,text",3,2,4171
pintuco__fds-57-acrolatex-50-3508-pintuco__sec11__chunk02,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,11,7,8,2,4,850,"image,ocr,table,text",3,2,6209
pintuco__fds-57-acrolatex-50-3508-pintuco__sec11__chunk03,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,11,7,8,3,4,332,"image,ocr,table,text",3,2,2481
pintuco__fds-57-acrolatex-50-3508-pintuco__sec11__chunk04,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,11,7,8,4,4,173,"image,ocr,table,text",3,2,2261
pintuco__fds-57-acrolatex-50-3508-pintuco__sec12__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,12,8,8,1,1,306,"image,ocr,table,text",2,1,3571
pintuco__fds-57-acrolatex-50-3508-pintuco__sec13__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,13,8,8,1,1,316,"table,text",1,0,2420
pintuco__fds-57-acrolatex-50-3508-pintuco__sec14__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,14,8,8,1,1,69,"table,text",1,0,559
pintuco__fds-57-acrolatex-50-3508-pintuco__sec15__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,15,8,9,1,2,652,"image,ocr,table,text",3,2,4732
pintuco__fds-57-acrolatex-50-3508-pintuco__sec15__chunk02,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,15,8,9,2,2,764,"image,ocr,table,text",3,2,6265
pintuco__fds-57-acrolatex-50-3508-pintuco__sec16__chunk01,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,16,9,10,1,3,515,"image,ocr,table,text",3,2,3462
pintuco__fds-57-acrolatex-50-3508-pintuco__sec16__chunk02,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,16,9,10,2,3,732,"image,ocr,table,text",3,2,5937
pintuco__fds-57-acrolatex-50-3508-pintuco__sec16__chunk03,pintuco__fds-57-acrolatex-50-3508-pintuco,Pintuco,ACROLATEX 50 3508,FDS 57 - ACROLATEX 50 3508 - PINTUCO.pdf,16,9,10,3,3,354,"image,ocr,table,text",3,2,3364
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec01__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,1,1,1,1,1,374,"image,ocr,table,text",1,2,3770
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec02__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,2,1,1,1,1,527,"table,text",1,0,4001
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec03__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,3,1,2,1,1,658,"image,ocr,table,text",6,2,6911
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec04__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,4,2,2,1,2,327,"image,ocr,table,text",1,1,2006
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec04__chunk02,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,4,2,2,2,2,743,"image,ocr,table,text",1,1,5592
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec05__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,5,2,2,1,1,627,"table,text",1,0,5138
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec06__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,6,2,3,1,1,739,"image,ocr,table,text",3,1,6010
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec07__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,7,3,3,1,2,308,"table,text",3,0,2158
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec07__chunk02,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,7,3,3,2,2,724,"table,text",3,0,6270
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec08__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,8,3,5,1,5,819,"image,ocr,table,text",12,12,5902
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec08__chunk02,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,8,3,5,2,5,850,"image,ocr,table,text",12,12,7447
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec08__chunk03,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,8,3,5,3,5,109,"image,ocr,table,text",12,12,1071
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec08__chunk04,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,8,3,5,4,5,842,"image,ocr,table,text",12,12,9563
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec08__chunk05,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,8,3,5,5,5,382,"image,ocr,table,text",12,12,5805
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec09__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,9,5,6,1,2,742,"image,ocr,table,text",3,2,6217
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec09__chunk02,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,9,5,6,2,2,365,"image,ocr,table,text",3,2,4295
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec10__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,10,6,6,1,1,487,"table,text",1,0,4679
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec11__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,11,6,8,1,5,840,"image,ocr,table,text",5,2,5522
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec11__chunk02,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,11,6,8,2,5,383,"image,ocr,table,text",5,2,3071
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec11__chunk03,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,11,6,8,3,5,850,"image,ocr,table,text",5,2,6380
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec11__chunk04,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,11,6,8,4,5,537,"image,ocr,table,text",5,2,4164
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec11__chunk05,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,11,6,8,5,5,168,"image,ocr,table,text",5,2,2540
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec12__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,12,8,9,1,1,837,"image,ocr,table,text",7,3,11105
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec13__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,13,9,9,1,1,318,"table,text",1,0,2471
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec14__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,14,9,9,1,1,71,"table,text",1,0,610
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec15__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,15,9,10,1,3,433,"image,ocr,table,text",2,1,2846
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec15__chunk02,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,15,9,10,2,3,840,"image,ocr,table,text",2,1,6190
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec15__chunk03,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,15,9,10,3,3,178,"image,ocr,table,text",2,1,1760
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec16__chunk01,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,16,10,10,1,3,577,"image,ocr,table,text",2,1,3860
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec16__chunk02,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,16,10,10,2,3,858,"image,ocr,table,text",2,1,6787
pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco__sec16__chunk03,pintuco__fds-62-asepsia-ultra-acril-uretano-blanco-pintuco,Pintuco,ASEPSIA ULTRA ACRIL URETANO BLANCO,FDS 62 - ASEPSIA ULTRA ACRIL URETANO BLANCO - PINTUCO.pdf,16,10,10,3,3,319,"image,ocr,table,text",2,1,3003
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec01__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,1,1,1,1,1,381,"image,ocr,table,text",1,2,4026
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec02__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,2,1,1,1,2,312,"image,ocr,table,text",1,4,2018
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec02__chunk02,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,2,1,1,2,2,805,"image,ocr,table,text",1,4,8056
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec03__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,3,1,2,1,1,544,"image,ocr,table,text",4,2,5923
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec04__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,4,2,2,1,2,389,"table,text",1,0,2429
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec04__chunk02,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,4,2,2,2,2,804,"table,text",1,0,5822
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec05__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,5,2,3,1,1,694,"image,ocr,table,text",3,1,6252
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec06__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,6,3,3,1,1,661,"image,ocr,table,text",1,1,5488
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec07__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,7,3,4,1,2,388,"image,ocr,table,text",2,1,2750
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec07__chunk02,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,7,3,4,2,2,807,"image,ocr,table,text",2,1,7355
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec08__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,8,4,5,1,4,604,"image,ocr,table,text",10,10,4282
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec08__chunk02,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,8,4,5,2,4,798,"image,ocr,table,text",10,10,7023
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec08__chunk03,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,8,4,5,3,4,827,"image,ocr,table,text",10,10,9813
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec08__chunk04,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,8,4,5,4,4,378,"image,ocr,table,text",10,10,6864
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec09__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,9,5,6,1,2,760,"image,ocr,table,text",2,2,6339
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec09__chunk02,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,9,5,6,2,2,356,"image,ocr,table,text",2,2,4451
pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1__sec10__chunk01,pintuco__fds-7-pintutrafico-acrilico-base-solvente-mod-blanco-13754-1-g-10115022-col-1,Pintuco,PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1,FDS 7 - PINTUTRAFICO ACRILICO BASE SOLVENTE MOD. BLANCO 13754 - 1 G _ 10115022 _COL (1).pdf,10,6,6,1,1,551,"table,text",3,0,5671
